Customer_ID,Name,Age,SSN,Occupation,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Type_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance,Credit_Score
CUS_0x1185,Groverj,24.125,238-50-2115,Accountant,18963.65,1794.304167,4,8,29,6,"Student Loan, Payday Loan, Credit-Builder Loan, Personal Loan, Debt Consolidation Loan",24.875,10,14,9,Standard,2422.18,34.56190927,6.708333333,Yes,64.12529497,89.23483241,High_spent_Medium_value_payments,291.1254704,0
CUS_0x1190,Toonkelc,44.14285714,371-36-1750,Media_Manager,44134.06,3422.160014,4,4,9,3,"Personal Loan, Auto Loan, Student Loan",29.125,19,5,2,Good,809.59,29.74228662,23.18055556,No,345.8329947,139.8233889,Low_spent_Large_value_payments,420.2431847,2
CUS_0x1192,Paul Carrell,46.42857143,880-23-2963,Media_Manager,16319.375,1518.947917,7,3,1,2,"Payday Loan, Payday Loan",16.0,13,7,5,Standard,1275.32,34.92030134,23.45833333,No,16.29112882,104.7310399,Low_spent_Small_value_payments,312.122623,1
CUS_0x1193,Peter Lauriap,45.625,239-12-4495,Developer,31877.72,2571.476667,3,6,20,1,Credit-Builder Loan,27.625,13,2,4,Standard,886.59,30.90957178,24.98611111,No,260.0700783,123.2263179,High_spent_Medium_value_payments,387.525095,1
CUS_0x1195,Alexk,31.0,822-48-3629,Manager,30429.91,2808.825833,4,6,16,2,"Auto Loan, Auto Loan",26.75,17,4,3,Standard,362.48,35.68472919,28.625,No,29.91407646,149.3809194,Low_spent_Small_value_payments,375.3375875,1
CUS_0x1197,Nayako,28.0,799-23-8283,Lawyer,92300.01,7437.6675,3,5,11,3,"Credit-Builder Loan, Credit-Builder Loan",28.625,9,19,2,Standard,755.17,29.99054026,18.64285714,Yes,211.7478089,226.3411429,High_spent_Large_value_payments,561.9277981,1
CUS_0x119e,Rodrigol,37.125,498-27-0676,Mechanic,63601.48,5400.123333,3,7,15,6,"Auto Loan, Mortgage Loan, Student Loan, Home Equity Loan, Auto Loan",26.875,13,19,6,Standard,1191.91,31.02952759,19.5,Yes,184.6916346,265.8404625,High_spent_Medium_value_payments,354.4802363,1
CUS_0x11a4,Caroline Humerc,43.25,000-40-3312,Manager,44295.54,3677.295,8,6,30,2,"Credit-Builder Loan, Student Loan",38.0,19,12,7,Standard,1280.42,35.79665574,12.45833333,Yes,65.57597408,143.0816429,High_spent_Medium_value_payments,427.4038874,0
CUS_0x11ac,Liana B.v,25.14285714,835-92-7751,Journalist,69136.54,5902.378333,3,4,14,0,Sin_prestamo,9.125,18,7,3,Standard,478.85,32.64376603,17.1547619,Yes,0.0,261.4031778,Low_spent_Large_value_payments,571.4006904,1
CUS_0x11ae,Xiaoyi Shaou,21.125,032-97-5902,Architect,14550.52,1392.543333,7,10,25,9,"Personal Loan, Home Equity Loan, Home Equity Loan, Personal Loan, Auto Loan, Home Equity Loan, Auto Loan, Personal Loan",38.375,20,23,6,Bad,4444.99,32.08247853,10.70833333,Yes,95.91103045,105.3169156,Low_spent_Small_value_payments,214.2763873,0
CUS_0x11b1,Browne,27.125,347-47-6952,Lawyer,34819.83,2689.6525,7,3,10,1,Student Loan,18.125,13,9,2,Standard,905.89,33.56617331,18.54166667,Yes,22.79539612,157.4674028,High_spent_Small_value_payments,367.8741237,1
CUS_0x11b7,Cremern,27.75,440-53-1294,Teacher,70099.04,5837.928582,1,1,10,3,"Mortgage Loan, Personal Loan, Student Loan",4.625,6,10,1,Good,498.61,33.90616612,24.04166667,No,372.575999,267.4858885,High_spent_Small_value_payments,505.4869852,2
CUS_0x11c0,Bryana,19.0,534-48-4062,Media_Manager,14527.455,964.62125,3,3,4,4,"Debt Consolidation Loan, Student Loan, Auto Loan, Home Equity Loan",15.0,4,6,1,Good,321.05,28.62487037,19.52380952,No,41.69544479,61.99384423,Low_spent_Small_value_payments,276.1222264,2
CUS_0x11c1,Mark Felsenthalk,34.0,688-99-5258,Engineer,29902.22,2230.851667,6,3,12,3,"Payday Loan, Personal Loan, Student Loan",8.875,11,11,0,Standard,533.71,32.52256123,19.91666667,Yes,66.2103271,151.9221174,Low_spent_Small_value_payments,276.2027221,1
CUS_0x11c6,Andreaj,48.71428571,170-12-4663,Manager,16523.745,1516.97875,1,4,1,4,"Student Loan, Credit-Builder Loan, Payday Loan, Home Equity Loan",7.625,7,10,4,Good,455.49,31.8148214,25.6547619,No,52.21616909,90.24808168,Low_spent_Small_value_payments,273.3686028,2
CUS_0x11c7,raden Reddallh,53.0,646-19-1493,Architect,36817.94,3198.161667,5,4,5,3,"Home Equity Loan, Auto Loan, Mortgage Loan",8.125,6,4,3,Good,1019.46,29.75231868,16.875,No,86.80991789,153.7683808,Low_spent_Small_value_payments,346.737868,2
CUS_0x11d1,Jennifer Ablans,24.125,396-44-6161,Mechanic,11731.585,828.6320833,8,3,6,2,"Credit-Builder Loan, Student Loan",14.375,10,7,2,Standard,289.73,31.20804663,18.875,Yes,15.35969679,44.6059641,High_spent_Small_value_payments,291.6597979,1
CUS_0x11d9,Annika Breidthardtd,41.875,548-26-8600,Scientist,87538.24,6980.52733,2,4,3,0,Sin_prestamo,11.875,6,5,2,Good,41.82,32.57327314,24.95833333,No,119.4945027,292.6386419,High_spent_Large_value_payments,680.0966915,2
CUS_0x11e2,Valetkevitchr,34.0,809-04-1419,Musician,44986.55,3689.879167,5,4,11,1,Credit-Builder Loan,0.375,2,9,0,Good,753.21,31.4881864,19.67857143,No,23.26713548,122.6691966,High_spent_Medium_value_payments,479.3015845,2
CUS_0x11eb,Millikenw,23.66666667,032-85-4630,Entrepreneur,62835.08,5464.256667,0,4,1,2,"Home Equity Loan, Debt Consolidation Loan",9.75,12,2,4,Good,306.85,35.33788803,32.95833333,No,67.38407411,187.4129118,High_spent_Medium_value_payments,548.6812731,2
CUS_0x11ec,William Schombergh,34.0,417-74-2163,Journalist,14867.69,1005.974167,9,9,18,6,"Debt Consolidation Loan, Student Loan, Personal Loan, Credit-Builder Loan, Auto Loan, Debt Consolidation Loan",38.875,14,19,8,Standard,2344.06,31.95463617,16.875,Yes,55.45960424,63.71757942,Low_spent_Large_value_payments,252.670233,0
CUS_0x11fc,Dmitracovaa,30.0,092-20-3138,Lawyer,38735.57,3187.964167,2,4,3,2,"Payday Loan, Debt Consolidation Loan",14.875,11,8,2,Good,800.94,33.89020961,17.125,No,43.9437508,121.92719,Low_spent_Large_value_payments,415.4254758,2
CUS_0x1204,Lashg,45.25,741-78-3585,Writer,18829.82,1578.151667,8,8,24,4,"Mortgage Loan, Personal Loan, Payday Loan, Debt Consolidation Loan",21.875,8,12,12,Standard,1752.02,27.35330895,8.777777778,Yes,34.9070076,136.6907833,Low_spent_Small_value_payments,274.5589814,0
CUS_0x1207,Wheatleym,33.16666667,365-76-1037,Developer,19506.73,1491.560833,9,7,22,6,"Personal Loan, Debt Consolidation Loan, Student Loan, Auto Loan, Student Loan, Mortgage Loan",47.375,15,3,12,Bad,1594.83,29.38849594,14.54166667,Yes,59.13404169,128.197505,Low_spent_Small_value_payments,247.3401679,0
CUS_0x120c,James Regann,15.0,212-98-0232,Scientist,29135.38,2138.948333,10,7,21,9,"Mortgage Loan, Credit-Builder Loan, Mortgage Loan, Credit-Builder Loan, Home Equity Loan, Personal Loan, Payday Loan",17.5,24,8,7,Bad,1833.81,33.67335856,9.125,Yes,201.0022811,118.6301154,Low_spent_Small_value_payments,166.7624368,0
CUS_0x120d,Martinx,26.5,477-68-6707,Lawyer,18743.075,1330.922917,2,7,4,4,"Home Equity Loan, Personal Loan",7.5,12,10,0,Good,183.15,29.03762542,22.41666667,No,57.80181333,111.8987937,Low_spent_Small_value_payments,248.3916847,2
CUS_0x1216,Robin Emmotti,18.875,256-37-5248,Engineer,20143.27,1550.605833,10,8,27,2,Credit-Builder Loan,43.75,14,11,15,Standard,1693.73,32.5725327,10.51388889,Yes,30.35920814,97.37390784,Low_spent_Small_value_payments,308.5774673,0
CUS_0x121b,Cheeu,41.625,162-52-8159,Architect,33209.27,2954.439167,1,6,8,2,Debt Consolidation Loan,23.625,4,11,4,Good,743.65,35.79287619,17.125,No,54.26316332,192.3854763,Low_spent_Small_value_payments,330.7021564,0
CUS_0x1220,Berkowitze,31.0,409-18-3250,Architect,128494.52,10580.87667,4,4,9,2,"Student Loan, Mortgage Loan",0.25,1,9,3,Good,722.25,33.82810838,28.375,No,176.9046097,587.2634404,High_spent_Large_value_payments,837.0950158,1
CUS_0x1226,Hildebry,52.0,027-55-0167,Manager,11421.51,1030.7925,5,3,14,3,"Student Loan, Payday Loan, Home Equity Loan",16.75,16,17,6,Standard,1278.12,29.11267041,29.85714286,Yes,20.89293594,72.22683544,Low_spent_Large_value_payments,290.1393074,1
CUS_0x122c,Papadimasf,47.375,883-73-9594,Entrepreneur,36346.13,3188.844167,8,6,11,3,"Credit-Builder Loan, Home Equity Loan, Auto Loan",23.25,18,11,4,Good,1252.46,30.29806402,21.875,No,89.06155404,194.9116954,Low_spent_Small_value_payments,303.6611673,2
CUS_0x122f,Donovang,23.57142857,179-85-5358,Media_Manager,18231.52,1448.293333,6,5,15,9,"Student Loan, Auto Loan, Student Loan, Debt Consolidation Loan, Payday Loan, Auto Loan, Auto Loan, Payday Loan",34.625,17,2,7,Bad,1358.96,32.42692024,15.125,Yes,86.60864701,105.3048328,Low_spent_Small_value_payments,232.9158535,0
CUS_0x1231,James Reganc,38.42857143,780-20-7811,Journalist,30739.3,2298.608333,4,4,13,6,"Student Loan, Personal Loan, Payday Loan, Payday Loan, Student Loan, Student Loan",14.625,9,16,5,Standard,1365.58,28.07023507,17.91666667,Yes,135.2381411,125.2735749,High_spent_Medium_value_payments,238.6685781,1
CUS_0x1232,Lawderr,16.625,441-26-1297,Developer,14937.49,1142.790833,8,8,22,7,"Student Loan, Mortgage Loan, Debt Consolidation Loan, Home Equity Loan, Student Loan, Home Equity Loan, Student Loan",42.75,14,25,7,Bad,3699.44,30.05911318,13.45833333,Yes,50.96087828,101.8744299,Low_spent_Medium_value_payments,241.4437752,1
CUS_0x1233,Tetsushi Kajimotox,50.25,816-01-8282,Entrepreneur,42112.56,3511.38,5,6,9,4,"Auto Loan, Personal Loan, Auto Loan",1.0,5,4,2,Good,1052.71,34.46833045,16.54166667,No,132.1935422,151.132784,High_spent_Medium_value_payments,330.3116738,1
CUS_0x1234,Carrickn,23.125,101-01-2307,Musician,64996.98,5215.415,3,5,12,2,Auto Loan,26.5,12,20,4,Standard,340.81,31.38778472,32.06944444,Yes,97.54060256,275.1583535,High_spent_Medium_value_payments,428.7189566,1
CUS_0x1236,Felsenthalq,24.25,144-88-9752,Scientist,28352.24,2385.686667,4,4,7,3,"Personal Loan, Student Loan, Mortgage Loan",4.125,1,9,0,Good,1085.7,31.07928381,16.58333333,No,46.39072976,89.46033963,High_spent_Large_value_payments,359.4451948,1
CUS_0x123a,Michelle Martinh,14.0,669-29-3700,Media_Manager,36228.2,2991.016667,8,7,34,2,Personal Loan,27.875,17,18,5,Standard,1643.06,32.25251092,18.45833333,Yes,47.25240768,221.7992225,Low_spent_Small_value_payments,331.8721843,0
CUS_0x123d,James Reganl,31.0,736-67-4134,Architect,7703.635,651.9695833,6,8,18,6,"Auto Loan, Home Equity Loan, Student Loan, Home Equity Loan, Home Equity Loan, Student Loan",54.375,17,16,13,Bad,3044.94,32.79884578,2.383333333,Yes,32.08109831,51.32823141,Low_spent_Small_value_payments,268.0376286,0
CUS_0x1246,Vaughanl,32.125,609-30-7406,Entrepreneur,22188.45,2006.0375,1,5,3,1,Auto Loan,23.375,1,3,5,Good,1352.38,29.44505353,16.06944444,No,10.01141758,109.3659113,Low_spent_Medium_value_payments,351.2264211,0
CUS_0x1249,Soyoung Kimm,32.0,851-75-4209,Teacher,9529.855,688.1545833,9,8,26,3,"Payday Loan, Auto Loan",49.875,18,7,8,Bad,1818.36,32.13529297,6.880952381,Yes,12.01094253,38.68241802,Low_spent_Small_value_payments,291.1269376,0
CUS_0x124a,B.d,28.0,591-07-8373,Developer,16861.34,1453.111667,2,6,2,3,"Mortgage Loan, Payday Loan",1.125,6,12,2,Good,408.71,32.30678191,23.3452381,No,41.57299471,74.95413751,Low_spent_Medium_value_payments,289.6645307,1
CUS_0x1250,Denny Thomasx,28.0,011-12-8449,Developer,72503.56,5974.963333,6,8,31,9,"Credit-Builder Loan, Student Loan, Credit-Builder Loan, Personal Loan, Auto Loan, Student Loan, Mortgage Loan",60.375,16,22,12,Bad,4205.6,33.93853246,13.34722222,Yes,362.8461015,169.2823367,High_spent_Medium_value_payments,325.3678952,0
CUS_0x1252,Irene Preisingera,28.0,938-09-5300,Entrepreneur,34132.87,2970.405833,4,6,4,4,"Student Loan, Personal Loan, Home Equity Loan",7.25,11,10,1,Good,187.64,30.21434116,20.85714286,No,100.0843179,161.2783695,High_spent_Small_value_payments,303.1778959,2
CUS_0x1255,Matt Scuffhamx,46.25,278-98-0321,Scientist,38670.08,3459.506667,4,5,3,1,Credit-Builder Loan,7.0,2,3,2,Good,632.29,33.14592886,22.375,No,23.92376088,160.7711362,High_spent_Medium_value_payments,429.7678677,1
CUS_0x1258,Flynng,49.28571429,673-09-0668,Entrepreneur,44955.64,3878.303333,4,6,20,0,Sin_prestamo,24.875,10,16,3,Standard,766.63,35.23873769,16.95833333,Yes,0.0,199.3192419,High_spent_Medium_value_payments,441.2946696,1
CUS_0x125c,Luciae,35.0,298-95-1359,Manager,32129.0,2514.416667,3,7,10,2,"Personal Loan, Student Loan",28.375,18,16,8,Standard,2554.25,29.82221854,13.39285714,Yes,34.99648116,120.9259789,High_spent_Medium_value_payments,363.0192066,0
CUS_0x1269,Chadbournk,21.125,755-70-8952,Manager,42031.09,3762.590833,2,1,8,3,"Debt Consolidation Loan, Auto Loan",0.75,3,9,2,Good,83.55,33.86377998,16.95833333,No,66.50617973,123.3849699,High_spent_Medium_value_payments,443.8679337,2
CUS_0x126d,Brownj,36.0,047-21-1235,Architect,34710.6,3170.55,6,3,20,7,"Credit-Builder Loan, Payday Loan, Credit-Builder Loan, Student Loan, Payday Loan, Mortgage Loan",22.375,10,15,10,Standard,1462.53,31.5736703,14.70833333,Yes,197.1080746,161.5199213,High_spent_Medium_value_payments,254.1743686,1
CUS_0x1271,Carrick Mollenkampq,45.5,842-43-2499,Architect,99337.28,8563.106667,5,5,17,6,"Credit-Builder Loan, Mortgage Loan, Debt Consolidation Loan, Mortgage Loan, Debt Consolidation Loan, Auto Loan",14.0,10,13,5,Standard,255.82,32.11015632,16.19444444,Yes,338.6524239,355.2735505,High_spent_Medium_value_payments,497.9672194,1
CUS_0x1274,Whited,44.0,298-61-0480,Scientist,49070.94,4128.245,8,4,18,3,"Student Loan, Payday Loan, Payday Loan",13.0,15,13,8,Standard,1800.41,31.13177562,5.654761905,Yes,72.73879852,279.2240347,Low_spent_Small_value_payments,349.5799854,0
CUS_0x1277,Baileyt,22.875,682-00-8701,Engineer,13762.45,910.8708333,7,6,13,5,"Personal Loan, Debt Consolidation Loan, Personal Loan, Credit-Builder Loan",14.125,10,9,6,Standard,720.94,32.5701531,11.125,Yes,46.73537309,45.80057856,Low_spent_Small_value_payments,275.2034515,1
CUS_0x1278,Rothackern,19.25,144-54-2861,Teacher,12416.06,1171.671667,7,5,20,0,Sin_prestamo,19.125,15,8,7,Standard,899.73,34.12177972,7.880952381,Yes,0.0,101.6020032,Low_spent_Small_value_payments,309.8465056,1
CUS_0x127d,McCoolg,42.25,829-08-2773,Doctor,15096.85,1033.070833,8,6,20,4,"Home Equity Loan, Home Equity Loan, Home Equity Loan, Payday Loan",18.125,20,9,6,Bad,1928.03,32.25417006,16.95833333,Yes,35.31355867,86.51849919,Low_spent_Small_value_payments,258.9750255,0
CUS_0x1281,ernardop,17.57142857,728-18-4971,Writer,8780.975,435.7479167,5,4,20,6,"Debt Consolidation Loan, Home Equity Loan, Student Loan, Debt Consolidation Loan",17.125,8,15,4,Standard,851.71,35.32593317,10.90277778,Yes,36.74831398,31.46434816,Low_spent_Small_value_payments,255.3621295,0
CUS_0x1285,Lauriay,43.0,540-18-1115,Architect,10692.16,817.0133333,8,4,16,0,Sin_prestamo,16.875,12,10,4,Standard,1350.85,29.96216056,31.70833333,Yes,0.0,57.45965494,Low_spent_Medium_value_payments,298.0143889,1
CUS_0x1286,David Alexo,54.14285714,456-37-9366,Entrepreneur,33642.07,2509.505833,7,3,12,2,Debt Consolidation Loan,23.125,8,4,5,Standard,696.57,31.59634726,22.625,No,29.56393249,147.3750784,Low_spent_Small_value_payments,351.1302621,1
CUS_0x1288,Taylorq,33.5,609-85-2725,Doctor,60938.13,5163.1775,10,8,31,8,"Payday Loan, Payday Loan, Student Loan, Mortgage Loan, Payday Loan, Mortgage Loan, Credit-Builder Loan",25.375,19,17,9,Bad,3947.24,29.13331462,5.154761905,Yes,378.3046734,339.1479407,Low_spent_Small_value_payments,238.332338,0
CUS_0x128e,Leikam,19.0,827-28-8015,Mechanic,20232.11,1918.009167,5,3,6,5,"Mortgage Loan, Payday Loan, Auto Loan, Mortgage Loan",8.875,19,16,7,Standard,1104.6,31.44555516,9.05952381,Yes,48.65776555,107.2705717,Low_spent_Large_value_payments,307.2035285,1
CUS_0x128f,David Gaffenk,31.75,015-60-0619,Teacher,75816.52,6291.043333,6,9,22,5,"Student Loan, Mortgage Loan, Home Equity Loan",20.0,24,27,9,Bad,2555.9,33.43923136,5.916666667,Yes,158.1637791,296.0358442,Low_spent_Small_value_payments,429.9196925,0
CUS_0x1290,Pattanaikb,30.5,922-15-4739,Architect,10455.875,729.3229167,6,5,12,3,"Personal Loan, Payday Loan, Credit-Builder Loan",11.5,20,12,0,Good,83.16,33.42639896,22.95833333,No,25.74844766,41.16991813,Low_spent_Small_value_payments,288.5139259,2
CUS_0x1297,Edwardsz,45.625,169-29-1865,Manager,57738.06,4881.505,9,8,30,9,"Payday Loan, Personal Loan, Payday Loan, Personal Loan, Mortgage Loan, Home Equity Loan, Student Loan, Credit-Builder Loan, Payday Loan",60.75,24,20,11,Bad,3916.47,29.04014645,13.35714286,Yes,296.2841357,326.8159472,Low_spent_Small_value_payments,240.9937081,0
CUS_0x1298,Melg,49.0,779-78-0153,Lawyer,102080.46,8299.705,5,6,10,4,"Personal Loan, Debt Consolidation Loan, Mortgage Loan, Debt Consolidation Loan",16.125,15,10,1,Standard,89.98,29.59649644,24.08333333,Yes,223.3990346,294.7407787,High_spent_Medium_value_payments,565.5806867,1
CUS_0x129b,N.w,23.25,366-43-6243,Entrepreneur,95933.68,7860.473333,4,5,15,7,"Credit-Builder Loan, Credit-Builder Loan, Debt Consolidation Loan, Credit-Builder Loan, Mortgage Loan, Payday Loan",18.0,10,18,5,Standard,129.15,33.80748607,7.904761905,Yes,361.8671109,352.9536852,High_spent_Large_value_payments,468.6659004,1
CUS_0x12a4,Thomas Ferraroz,23.625,694-31-4893,Mechanic,78094.28,6755.856667,10,7,15,5,"Personal Loan, Home Equity Loan, Home Equity Loan, Auto Loan",62.125,19,6,9,Bad,1695.41,31.64356292,19.375,Yes,270.6398053,295.3562847,High_spent_Small_value_payments,437.498352,0
CUS_0x12a6,Natem,24.625,191-09-1571,Manager,18158.33,1325.194167,7,9,25,4,"Home Equity Loan, Debt Consolidation Loan, Personal Loan, Debt Consolidation Loan",27.875,16,16,11,Bad,1401.91,32.06081212,17.36904762,Yes,39.76786259,132.852372,Low_spent_Small_value_payments,248.649182,0
CUS_0x12a7,Luciat,37.0,145-72-2113,Media_Manager,26450.59,2079.215833,5,6,20,4,"Debt Consolidation Loan, Home Equity Loan, Auto Loan, Home Equity Loan",25.25,18,12,1,Standard,952.9,30.19521919,28.375,No,73.67019025,129.6729358,Low_spent_Small_value_payments,273.3284573,1
CUS_0x12a8,Baertleine,43.375,036-08-3232,Doctor,103092.27,8311.0225,3,6,10,4,"Credit-Builder Loan, Debt Consolidation Loan, Student Loan",22.75,12,13,4,Standard,300.65,32.12735884,13.375,Yes,328.6048364,351.9953852,High_spent_Large_value_payments,510.0067299,1
CUS_0x12a9,Driverb,43.625,583-20-9758,Media_Manager,44822.21,3555.184167,1,4,2,4,"Credit-Builder Loan, Debt Consolidation Loan, Payday Loan, Debt Consolidation Loan",13.5,6,2,0,Good,730.64,31.10303678,23.83333333,No,135.0442856,225.9387329,Low_spent_Medium_value_payments,283.6256265,1
CUS_0x12af,Marius Zahariao,36.75,430-21-6270,Manager,33799.36,2944.613333,5,3,19,4,"Personal Loan, Mortgage Loan, Personal Loan",14.375,12,17,5,Standard,173.76,33.08636855,6.595238095,Yes,75.09807764,158.7279165,Low_spent_Small_value_payments,323.7043301,1
CUS_0x12b6,Slatere,17.875,652-60-9119,Writer,67104.12,5829.01,9,9,19,5,"Student Loan, Payday Loan, Auto Loan",26.0,25,22,7,Bad,4635.75,32.27975506,1.430555556,Yes,265.0221602,296.9818157,Low_spent_Medium_value_payments,363.066665,1
CUS_0x12b8,Cheef,28.75,706-59-9144,Doctor,15906.4,1350.533333,9,10,21,8,"Credit-Builder Loan, Student Loan, Debt Consolidation Loan, Student Loan, Student Loan, Home Equity Loan, Credit-Builder Loan",24.625,21,29,6,Bad,3167.74,28.9922376,10.64285714,Yes,91.89337581,83.57145482,Low_spent_Small_value_payments,239.2411903,0
CUS_0x12be,Matt Scuffhamv,33.125,157-93-9714,Engineer,15717.275,1250.810259,1,5,8,1,Credit-Builder Loan,2.25,8,6,1,Good,1020.27,32.7217155,31.14285714,No,47.37752522,90.75246489,Low_spent_Large_value_payments,293.8977057,2
CUS_0x12bf,Tarar,50.75,235-33-4203,Entrepreneur,97976.08,8136.673333,8,6,12,2,"Mortgage Loan, Credit-Builder Loan",15.375,9,6,5,Standard,1113.49,35.35175954,27.90277778,Yes,115.0873251,395.634119,High_spent_Large_value_payments,650.6230147,1
CUS_0x12c1,Michelek,48.0,902-44-7100,Manager,85760.85,7172.7375,2,6,5,4,"Student Loan, Home Equity Loan, Home Equity Loan, Credit-Builder Loan",16.875,2,11,2,Good,695.2,32.19088725,30.95833333,No,171.4301979,358.9754109,Low_spent_Medium_value_payments,450.6181412,0
CUS_0x12cb,Sakarif,38.75,075-60-6485,Writer,45188.52,3868.71,9,10,22,7,"Home Equity Loan, Student Loan, Home Equity Loan, Student Loan, Mortgage Loan, Home Equity Loan, Home Equity Loan",40.75,20,10,8,Standard,1960.28,32.52847634,15.125,Yes,154.3574584,126.3549688,High_spent_Large_value_payments,361.1585728,0
CUS_0x12cc,Lauren Tarat,29.875,761-36-5969,Developer,20521.36,1721.113333,10,8,17,3,"Personal Loan, Payday Loan, Mortgage Loan",22.25,10,11,9,Standard,1896.78,29.25046862,10.5,Yes,42.15204181,82.42155885,Low_spent_Small_value_payments,312.0698562,0
CUS_0x12ce,John McCrankz,41.125,460-15-2731,Accountant,9795.07,586.2558333,7,8,29,6,"Debt Consolidation Loan, Auto Loan, Personal Loan, Debt Consolidation Loan, Debt Consolidation Loan, Payday Loan",62.75,17,4,15,Bad,2065.27,31.88235025,5.625,Yes,42.60531717,43.58944427,Low_spent_Small_value_payments,259.9308219,0
CUS_0x12d1,Hirschlers,40.625,618-45-3370,Accountant,21384.94,1646.078333,4,4,15,2,"Credit-Builder Loan, Debt Consolidation Loan",22.375,14,15,6,Standard,691.53,34.00005221,26.72222222,Yes,22.095625,90.38219632,Low_spent_Small_value_payments,309.8457856,1
CUS_0x12d5,ita Bosed,28.0,518-01-2262,Scientist,62320.56,5068.38,9,9,18,5,"Debt Consolidation Loan, Home Equity Loan, Auto Loan, Home Equity Loan, Debt Consolidation Loan",23.25,16,18,14,Bad,3589.56,34.15309726,1.625,Yes,171.3455597,269.5152877,High_spent_Medium_value_payments,429.6564145,1
CUS_0x12dd,Liana B.v,35.25,954-59-1206,Developer,31754.27,2541.189167,1,3,11,4,"Mortgage Loan, Payday Loan, Mortgage Loan, Payday Loan",10.0,2,6,4,Good,647.94,28.25067673,19.04166667,No,76.53550481,178.4081989,Low_spent_Small_value_payments,260.621742,2
CUS_0x12e7,Le,42.625,603-76-3049,Architect,46874.85,4082.2375,9,5,15,2,"Payday Loan, Personal Loan",50.0,22,9,9,Bad,1913.66,35.35093507,17.58333333,Yes,70.54051854,233.1144774,High_spent_Medium_value_payments,373.318754,0
